Club_Name,Recordings,Website,Email,Phone,Status
Boulder High Soccer,25,https://www.boulderhighsoccer.com,,,Success
BCS,11,https://www.bcs.com,,,Success
Boyne Rovers Football Club,46,https://www.boyne.com,,,Success
Knights,78,https://www.knightsfc.co.uk,,,Success
Bracknell Rugby Club,217,https://www.bracknellrugbyclub.com,,,Success
Braintree,1022,https://www.braintree.com,,,Success
Braintree Youth,92,https://www.braintree.com,,,Success
Braintree Town FC,38,https://www.braintree.com,,,Success
Brams United,145,https://www.brams.com,,,Success
Bradley FC,96,https://www.bradley.com,,,Success
Brad Woodward,40,https://www.bradwoodward.com,,,Success
Brams United,10,https://www.brams.com,,,Success
Bradford Town FC,87,https://www.bradford.com,,,Success
Bradley Bears,119,https://www.bradleybears.com,,,Success
Brandon Town FC,44,https://www.brandonfc.com,,,Success
Bradford,197,https://www.bradford.com,,,Success
Bradford United,120,https://www.bradford.com,,,Success
branksome united,19,https://www.branksome.co.uk,,,Success
Knights,57,https://www.knightsfc.co.uk,,,Success
Bravo,13,https://www.bravofc.com,,,Success
Salem,15,https://www.salemfc.co.uk,,,Success
Brasil,160,https://www.brasil.com,,,Success
Brackley Athletic FC,26,https://www.brackley.co.uk,,,Success
Bees,56,https://www.bees.com,,,Success
The Danes,63,https://www.thedanes.co.uk,,,Success
BTSC,171,https://www.btsc.co.uk,,,Success
Chargers,75,https://www.chargers.com,,,Success
Brackley Town Football Club,42,https://www.brackley.co.uk,,,Success
Hornets,46,https://www.hornetsfc.com,,,Success
Brecon RFC,55,https://www.breconrfc.com,,,Success
Bray,73,https://www.bray.com,,,Success
Brampton Sankofa,66,https://www.bramptonsankofa.com,,,Success
BRA,23,https://www.bra.com,,,Success
Bravo Youth Football,11,https://www.bravofootball.com,,,Success
Bredhurst FC,18,https://www.bredhurst.co.uk,,,Success
Breidablik,17,https://www.breidablik.com,,,Success
Brevik,77,https://www.brevik.com,,,Success
Breakers FC,98,https://www.breakers.com,,,Success
Bredhurst Juniors,73,https://www.bredhurstjuniorsfc.co.uk,,,Success
Bredon AFC,96,https://www.bredonafc.com,,,Success
BREMBO,62,https://www.brembo.com,,,Success
Brentford Football Club,42,https://www.brentfordfc.com,,,Success
FK Partizan,203,https://www.fkpartizan.com,,,Success
Brian,23,https://www.brian.com,,,Success
Brentwood School,72,https://www.brentwoodschool.co.uk,,,Success
BBSC,111,https://www.bbsc.com,,,Success
HVS,12,https://www.hvs.com,,,Success
BRC,35,https://www.brc.com,,,Success
Brian,240,https://www.brian.com,,,Success
Garber Gorilla Lacrosse,20,https://www.garbergorillalacrosse.com,,,Success
Breaffy GAA,19,https://www.breaffygaa.com,,,Success
BWC Engineering,17,https://www.bwcengineering.com,,,Success
Bridport football club,90,https://www.bridportfc.co.uk,,,Success
Bridgy,100,https://www.bridgy.com,,,Success
Bridge Rovers,13,https://www.bridge.co.uk,,,Success
Brighton,77,https://www.brighton.com,,,Success
Brilliant,177,https://www.brilliantfc.com,,,Success
Brightlingsea Regent FC,92,https://www.brightlingsearegentfc.com,,,Success
BFC,25,https://www.bfc.com,,,Success
Bridge United,33,https://www.bridge.co.uk,,,Success
Brighton,14,https://www.brighton.com,,,Success
BRIAN LEE,148,https://www.brianlee.co.uk,,,Success
Juniors,83,https://www.juniors.com,,,Success
BSYFC,107,https://www.bsyfc.co.uk,,,Success
Brighton,12,https://www.brighton.com,,,Success
Broncos Academy,26,https://www.broncos.co.uk,,,Success
BRH3,27,https://www.brh3.com,,,Success
Brisbane Flag Football,59,https://www.brisbaneflagfootball.com,,,Success
Briceño,16,https://www.briceño.com,,,Success
Brisbane Rhinos,147,https://www.brisbanerhinos.com,,,Success
Brill,42,https://www.brill.com,,,Success
BCS soccer,10,https://www.bcssoccer.com,,,Success
BTSA,18,https://www.btsa.com,,,Success
BBCF,11,https://www.bbcf.com,,,Success
Broadbridge Heath FC,423,https://www.broadbridgeheathfc.com,,,Success
BCFC,154,https://www.bcfc.com,,,Success
BAFRA,34,https://www.bafra.co.uk,,,Success
Brixham RFC,67,https://www.brixhamrfc.com,,,Success
Broadmeadow,108,https://www.broadmeadow.co.uk,,,Success
Bristol City FC,226,https://www.bristol.com,,,Success
BAFA,288,https://www.bafa.co.uk,,,Success
BISP,298,https://www.bisp.com,,,Success
Bristol Rovers,85,https://www.bristol.com,,,Success
Bristol City,39,https://www.bristol.com,,,Success
Bromley Fc,37,https://www.bromleyfc.co.uk,,,Success
Bristol Hockey,99,https://www.bristolhockey.co.uk,,,Success
Bromley FC,27,https://www.bromleyfc.co.uk,,,Success
Bromley FC Youth,65,https://www.bromleyfc.co.uk,,,Success
Bromley Football Club,16,https://www.bromleyfc.co.uk,,,Success
Bromley FC,53,https://www.bromleyfc.co.uk,,,Success
Bristol United,98,https://www.bristol.com,,,Success
Bristol Manor Farm,25,https://www.bristolmanorfarm.com,,,Success
Bristol Manor Farm,18,https://www.bristolmanorfarm.com,,,Success
Britt,90,https://www.britt.com,,,Success
Brophy,112,https://www.brophy.com,,,Success
Broomfield Football Club,47,https://www.broomfieldfc.com,,,Success
BRS,194,https://www.brsfc.com,,,Success
Express,23,https://www.express.co.uk,,,Success
Brs Academy,62,https://www.brsfc.com,,,Success
BIF,126,https://www.bif.co.uk,,,Success
BRS,112,https://www.brsfc.com,,,Success
Brothers Townsville Football Club,248,https://www.brotherstownsvillefc.com,,,Success
Broughty United Youth,64,https://www.broughty.co.uk,,,Success
Broxburn Athletic,79,https://www.broxburn.co.uk,,,Success
Brooke House College,930,https://www.brookehousecollege.co.uk,,,Success
BRUSSELS CITY,126,https://www.brussels.com,,,Success
Brunswick City SC,458,https://www.brunswicksc.com,,,Success
Bryansburn,43,https://www.bryansburn.com,,,Success
Bromyard RFC,32,https://www.bromyardrfc.co.uk,,,Success
Bromsgrove Sporting,123,https://www.bromsgrovesporting.co.uk,,,Success
Brunswick City SC,16,https://www.brunswicksc.com,,,Success
Bruno FC,48,https://www.brunofc.com,,,Success
Celtic,82,https://www.celticfc.com,,,Success
Broxham Football,53,https://www.broxhamfootball.com,,,Success
Bronte,98,https://www.bronte.com,,,Success
Broomhill FC,33,https://www.broomhillfc.com,,,Success
Los Angeles Rugby Club,31,https://www.losangelesrugbyclub.com,,,Success
Brynna FC,60,https://www.brynna.co.uk,,,Success
BRFC,76,https://www.brfc.com,,,Success
Brute Force FC,111,https://www.bruteforce.co.uk,,,Success
Brunswick Juventus,43,https://www.brunswickjuventus.com,,,Success
BFC,10,https://www.bfc.com,,,Success
Braintree Town,19,https://www.braintree.com,,,Success
BHS Girls Soccer,116,https://www.bhsgirlssoccer.com,,,Success
BHS Girls' Soccer,28,https://www.bhsgirlssoccer.com,,,Success
Brothers,23,https://www.brothers.co.uk,,,Success
BSM,47,https://www.bsm.co.uk,,,Success
Wolves,65,https://www.wolves.co.uk,,,Success
Bucks,37,https://www.bucks.com,,,Success
Bulldogs SC,122,https://www.bulldogssc.com,,,Success
TopHat,65,https://www.tophat.com,,,Success
BSW FC,27,https://www.bsw.com,,,Success
BRC,42,https://www.brc.com,,,Success
Buckingham HC,13,https://www.buckinghamhc.co.uk,,,Success
Kingdom Projects,50,https://www.kingdomprojects.com,,,Success
Buckhurst Hill,15,https://www.buckhursthill.co.uk,,,Success
Bucknell,55,https://www.bucknell.co.uk,,,Success
BTH,39,https://www.bth.com,,,Success
CFA,64,https://www.cfa.co.uk,,,Success
Buckhurst Hill Football Club,17,https://www.buckhursthill.co.uk,,,Success
BB&N,134,https://www.bbn.com,,,Success
Btc fc,24,https://www.btcfc.co.uk,,,Success
Burke,134,https://www.burke.com,,,Success
Burke,111,https://www.burke.com,,,Success
Hearties,23,https://www.hearties.com,,,Success
Burgos CF,383,https://www.burgoscf.com,,,Success
Burbidges,93,https://www.burbidges.com,,,Success
Burlingame High School,81,https://www.burlingamehighschool.com,,,Success
Bunni,22,https://www.bunni.com,,,Success
Burnage,44,https://www.burnage.co.uk,,,Success
Burgess hill,30,https://www.burgesshill.co.uk,,,Success
Bulls FC Academy,1480,https://www.bulls.com,,,Success
Burgess Hill Town,219,https://www.burgesshill.co.uk,,,Success
BHFC,53,https://www.bhfc.co.uk,,,Success
Bulls,89,https://www.bulls.com,,,Success
Burra,81,https://www.burra.com,,,Success
BTCFC,114,https://www.btcfc.co.uk,,,Success
Burnaby FC,465,https://www.burnabyfc.com,,,Success
Dynamos,157,https://www.dynamos.co.uk,,,Success
Burton Albion,1238,https://www.burtonalbionfc.co.uk,,,Success
Bungay,31,https://www.bungay.com,,,Success
BHFC,24,https://www.bhfc.co.uk,,,Success
Burton RFC,233,https://www.burtonrfc.com,,,Success
Burnham Football Club,64,https://www.burnhamfc.com,,,Success
Bury RUFC,46,https://www.buryrufc.com,,,Success
Blue Ridge United,38,https://www.blueridge.com,,,Success
Burwell FC,19,https://www.burwellfc.co.uk,,,Success
Butte United,129,https://www.butte.com,,,Success
Butte United,94,https://www.butte.com,,,Success
BUSC,25,https://www.busc.com,,,Success
BFC,314,https://www.bfc.com,,,Success
Busby afc,21,https://www.busbyafc.com,,,Success
Butte United,434,https://www.butte.com,,,Success
Burghfield FC,308,https://www.burghfield.co.uk,,,Success
BVHS,52,https://www.bvhs.com,,,Success
Byron Red Star FC,36,https://www.byronredstarfc.co.uk,,,Success
C9000,196,https://www.c9000.com,,,Success
Nancy Byrne,208,https://www.nancybyrne.com,,,Success
BYSA,107,https://www.bysa.com,,,Success
Byfleet Village FC,68,https://www.byfleetvillagefc.com,,,Success
Burscough FC,127,https://www.burscoughfc.com,,,Success
BYSA,100,https://www.bysa.com,,,Success
BX Brussels,68,https://www.bxbrussels.com,,,Success
C9142,68,https://www.c9142.com,,,Success
Bury St Edmunds,69,https://www.burystedmunds.co.uk,,,Success
Bury FC,302,https://www.buryfc.co.uk,,,Success
BYSA,18,https://www.bysa.com,,,Success
Buxton FC,485,https://www.buxtonfc.co.uk,,,Success
Bury Town FC,181,https://www.buryfc.co.uk,,,Success
Bury FC,31,https://www.buryfc.co.uk,,,Success
Bury,117,https://www.buryfc.co.uk,,,Success
BVB,127,https://www.bvbfc.com,,,Success
BVB,46,https://www.bvbfc.com,,,Success
Byron Bay FC,96,https://www.byronbay.com,,,Success
BVB,252,https://www.bvbfc.com,,,Success
Bury Town FC,120,https://www.buryfc.co.uk,,,Success
BVB,159,https://www.bvbfc.com,,,Success
CASC,34,https://www.casc.com,,,Success
BVB Academy,36,https://www.bvbfc.com,,,Success
BVB,89,https://www.bvbfc.com,,,Success
Elite,53,https://www.elite.com,,,Success
BVB,60,https://www.bvbfc.com,,,Success
BVB,12,https://www.bvbfc.com,,,Success
BVB,220,https://www.bvbfc.com,,,Success
Butler,39,https://www.butler.com,,,Success
Colts,49,https://www.colts.com,,,Success
BUSA,193,https://www.busa.co.uk,,,Success
CBSC,11,https://www.cbsc.com,,,Success
Calcio,105,https://www.calcio.com,,,Success
Calabasas rams,15,https://www.calabasasrams.com,,,Success
CSC,298,https://www.cscfc.com,,,Success
CASC,92,https://www.casc.com,,,Success
CelticB10Green,54,https://www.celticfc.com,,,Success
Caillou,14,https://www.caillou.com,,,Success
Cagliari Calcio,71,https://www.cagliaricalcio.com,,,Success
CASC,41,https://www.casc.com,,,Success
Caldwell Academy,73,https://www.caldwell.com,,,Success
CASC,34,https://www.casc.com,,,Success
South West United,81,https://www.southwest.com,,,Success
Cagliari Calcio,175,https://www.cagliaricalcio.com,,,Success
Richard Howard,108,https://www.richardhoward.com,,,Success
Caledonia,31,https://www.caledoniafc.co.uk,,,Success
Odyssey,58,https://www.odyssey.co.uk,,,Success
CASC,42,https://www.casc.com,,,Success
Calgary West FC,367,https://www.calgarywestfc.com,,,Success
Calhoun,263,https://www.calhoun.com,,,Success
C99,38,https://www.c99.co.uk,,,Success
CALIFUT,95,https://www.califut.com,,,Success
Canucks,17,https://www.canucks.com,,,Success
CA Brive Correze Limousin,31,https://www.cabrivecorrezelimousin.com,,,Success
Calvary Christian Academy,88,https://www.calvarychristianfc.com,,,Success
Cadbury Athletic,66,https://www.cadbury.co.uk,,,Success
Cajun Rush,102,https://www.cajunrush.com,,,Success
Cal Poly Rugby,21,https://www.calpolyrugby.com,,,Success
Callum Campbell,16,https://www.callumcampbell.co.uk,,,Success
Caldy Rugby Club,128,https://www.caldyrugbyclub.com,,,Success
Rico FC,236,https://www.rico.com,,,Success
California United FC,10,https://www.california.com,,,Success
California United FC,141,https://www.california.com,,,Success
Caledon United FC,113,https://www.caledon.com,,,Success
CFA San Clemente,406,https://www.cfasanclemente.com,,,Success
Caledon,345,https://www.caledon.com,,,Success
Cambridge Youth Soccer,510,https://www.cambridgesoccer.com,,,Success
Cal,47,https://www.cal.com,,,Success
Foothills,2902,https://www.foothills.co.uk,,,Success
Cambusdoon FC,177,https://www.cambusdoonfc.com,,,Success
Camelot,128,https://www.camelot.com,,,Success
Camden United FC,294,https://www.camden.com,,,Success
Cambrils,196,https://www.cambrils.com,,,Success
CRFC,20,https://www.crfc.co.uk,,,Success
Camp Forest Football Club,61,https://www.campforestfc.com,,,Success
Camp Hill,111,https://www.camphill.com,,,Success
Camp Hill,154,https://www.camphill.com,,,Success
Camp Hill,25,https://www.camphill.com,,,Success
Campton,135,https://www.campton.co.uk,,,Success
Canadian Academy International School,35,https://www.canadianinternationalschool.com,,,Success
Camden Lacrosse,35,https://www.camdenlacrosse.co.uk,,,Success
Campton United,25,https://www.campton.co.uk,,,Success
Campton United,11,https://www.campton.co.uk,,,Success
Grammar,66,https://www.grammar.com,,,Success
Canford,215,https://www.canford.com,,,Success
Canning City FC,29,https://www.canning.com,,,Success
Cam's VEO,100,https://www.cams.com,,,Success
Canfield,131,https://www.canfield.com,,,Success
Cambridge Juniors,37,https://www.cambridgejuniors.com,,,Success
CFA,244,https://www.cfa.co.uk,,,Success
CFA,220,https://www.cfa.co.uk,,,Success
Cam,13,https://www.camfc.co.uk,,,Success
Canovee GAA,48,https://www.canoveegaa.com,,,Success
Canning Town,94,https://www.canning.com,,,Success
CDO,31,https://www.cdofc.com,,,Success
Canvey Island,25,https://www.canveyislandfc.com,,,Success
Cambridge Academy,12,https://www.cambridge.co.uk,,,Success
Cambridge City FC,43,https://www.cambridge.co.uk,,,Success
Cambridge FC,82,https://www.cambridge.co.uk,,,Success
Ram,46,https://www.ram.com,,,Success
Cambridge FC,15,https://www.cambridge.co.uk,,,Success
Canberra Olympic FC,322,https://www.canberraolympicfc.com,,,Success
Cape Hatteras,43,https://www.capehatteras.com,,,Success
CFC,52,https://www.cfc.com,,,Success
Cambridge City FC,25,https://www.cambridge.co.uk,,,Success
Arsenal FC,35,https://www.arsenal.com,,,Success
Canyon High,19,https://www.canyonhigh.com,,,Success
CapCity,69,https://www.capcityfc.com,,,Success
Cyclones,121,https://www.cyclonesfc.com,,,Success
Canberra United,45,https://www.canberra.co.uk,,,Success
Cyclones,44,https://www.cyclonesfc.com,,,Success
CBFC,953,https://www.cbfc.com,,,Success
Cambridge City FC,20,https://www.cambridge.co.uk,,,Success
Capital City Soccer Club,430,https://www.capitalsoccerclub.com,,,Success
Cambridge United Academy,269,https://www.cambridge.co.uk,,,Success
Canterbury Hockey Club,86,https://www.canterburyhockeyclub.co.uk,,,Success
CAP,31,https://www.cap.com,,,Success
Cape Express,67,https://www.capeexpress.com,,,Success
Cap City Athletic,400,https://www.cap.com,,,Success
Capel Comets YFC,20,https://www.capelcometsyfc.co.uk,,,Success
CHC,11,https://www.chc.com,,,Success
Cape Coral,98,https://www.capecoral.co.uk,,,Success
Canarinho Fc,120,https://www.canarinho.com,,,Success
Cap city,70,https://www.cap.com,,,Success
Capitol City FC,128,https://www.capitol.com,,,Success
Capital Soccer Club,151,https://www.capitalsoccerclub.com,,,Success
Cardonald,24,https://www.cardonald.co.uk,,,Success
Capricorn Coast Football Club,62,https://www.capricorncoast.com,,,Success
Dream Sports Management,43,https://www.dreamsportsmanagement.com,,,Success
Carabobo FC,493,https://www.carabobofc.com,,,Success
Carnoustie Panmure Football Club,206,https://www.carnoustiepanmure.co.uk,,,Success
Caps FC,144,https://www.caps.co.uk,,,Success
Carlos,66,https://www.carlosfc.com,,,Success
Cardiff Bay FC,21,https://www.cardiffbay.co.uk,,,Success
carlos,207,https://www.carlosfc.com,,,Success
The Jets,45,https://www.thejets.co.uk,,,Success
Carmel United,41,https://www.carmel.com,,,Success
Carmel FC,269,https://www.carmel.com,,,Success
Carlos,38,https://www.carlosfc.com,,,Success
Carnevale VEO,131,https://www.carnevale.co.uk,,,Success
Cardiff City,59,https://www.cardiff.co.uk,,,Success
Carlisle United Football Club,67,https://www.carlislefc.com,,,Success
CAFC,18,https://www.cafc.com,,,Success
Carshalton Athletic,35,https://www.carshaltonfc.com,,,Success
Capo FC,42,https://www.capofc.com,,,Success
Carshalton Athletic FC,124,https://www.carshaltonfc.com,,,Success
Capo FC,25,https://www.capofc.com,,,Success
Carlisle,86,https://www.carlislefc.com,,,Success
Cartha,32,https://www.cartha.co.uk,,,Success
Carshalton Athletic,44,https://www.carshaltonfc.com,,,Success
Carvoeiro United FC,12,https://www.carvoeiro.com,,,Success
Cartha,24,https://www.cartha.co.uk,,,Success
Carlisle city,70,https://www.carlislefc.com,,,Success
Casa de Asturias,25,https://www.casadeasturias.com,,,Success
Celtic,209,https://www.celticfc.com,,,Success
Cougars,63,https://www.cougars.com,,,Success
CFC,104,https://www.cfc.com,,,Success
Caspian Tigers,52,https://www.caspiantigersfc.co.uk,,,Success
Desmonds,96,https://www.desmonds.com,,,Success
Rock,164,https://www.rock.com,,,Success
Castleknock Celtic FC,110,https://www.celticfc.com,,,Success
Castro FC,46,https://www.castro.com,,,Success
CCFC,163,https://www.ccfc.co.uk,,,Success
Carolina Velocity,82,https://www.carolinavelocity.com,,,Success
Cashel,19,https://www.cashel.co.uk,,,Success
Cascade,78,https://www.cascade.com,,,Success
PIERRE,273,https://www.pierre.com,,,Success
Cascade FC,105,https://www.cascade.com,,,Success
Cascade FC,97,https://www.cascade.com,,,Success
Catala FC,102,https://www.catala.com,,,Success
Catala FC,25,https://www.catala.com,,,Success
Catholic Utd,96,https://www.catholicutdfc.co.uk,,,Success
CIFA,43,https://www.cifa.com,,,Success
CW Rugby,100,https://www.cwrugby.com,,,Success
Dunch,68,https://www.dunch.com,,,Success
Cathedral,32,https://www.cathedral.com,,,Success
Crfc,38,https://www.crfc.co.uk,,,Success
CASCARA ARENA,71,https://www.cascaraarena.com,,,Success
CHUFC,67,https://www.chufc.com,,,Success
CAVS,373,https://www.cavs.com,,,Success
Hector,106,https://www.hector.com,,,Success
CCE TIANA,75,https://www.ccetiana.com,,,Success
Beach FC,129,https://www.beachfc.com,,,Success
Dynamo’s,27,https://www.dynamos.co.uk,,,Success
CCJ,571,https://www.ccj.com,,,Success
My Clubhouse,26,https://www.myclubhouse.co.uk,,,Success
CD ELGOIBAR,32,https://www.cdelgoibar.com,,,Success
Cd binefar,10,https://www.cdbinefar.com,,,Success
CCV Stars,32,https://www.ccvstars.com,,,Success
CCV STARS SC,24,https://www.ccvstarssc.com,,,Success
ccv stars,36,https://www.ccvstars.com,,,Success
CD El Campello,25,https://www.cdelcampello.com,,,Success
Ccv stars,55,https://www.ccvstars.com,,,Success
cd laguna,21,https://www.cdlaguna.com,,,Success
CCV Stars,22,https://www.ccvstars.com,,,Success
CCV Stars,111,https://www.ccvstars.com,,,Success
C.D LAGUNA,80,https://www.cdlaguna.com,,,Success
Caulfield Grammarians,23,https://www.caulfieldgrammarians.com,,,Success
Surprise,160,https://www.surprise.com,,,Success
San Antonio,15,https://www.sanantoniofc.com,,,Success
Cd San Roque,45,https://www.cdsanroque.com,,,Success
Sting,25,https://www.stingfc.com,,,Success
C.D. VERA,155,https://www.cdvera.com,,,Success
CD Union,137,https://www.cdunion.com,,,Success
CD ROQUETENC,11,https://www.cdroquetenc.com,,,Success
CRSA,16,https://www.crsa.com,,,Success
CE CABRILS,30,https://www.cecabrils.com,,,Success
CDW,72,https://www.cdw.com,,,Success
CRSA,10,https://www.crsa.com,,,Success
CRSA,60,https://www.crsa.com,,,Success
marino,12,https://www.marinofc.com,,,Success
SANI,62,https://www.sani.com,,,Success
CRSA,33,https://www.crsa.com,,,Success
ISOCCERPROMISES,23,https://www.isoccerpromises.com,,,Success
Cecil FC,104,https://www.cecil.com,,,Success
Cedarville,194,https://www.cedarville.com,,,Success
CFC,350,https://www.cfc.com,,,Success
Celina United,21,https://www.celina.com,,,Success
Celbridge GAA,53,https://www.celbridgegaa.com,,,Success
Cecil FC,20,https://www.cecil.com,,,Success
Celtic,23,https://www.celticfc.com,,,Success
Celtic,68,https://www.celticfc.com,,,Success
Celina Soccer,36,https://www.celinasoccer.com,,,Success
Celtic 06/07 E64,29,https://www.celticfc.com,,,Success
Celtic 09 boys  Reeves,81,https://www.celticfc.com,,,Success
SUNS,153,https://www.suns.com,,,Success
CDM,19,https://www.cdm.com,,,Success
Celtic,204,https://www.celticfc.com,,,Success
Cecil FC,198,https://www.cecil.com,,,Success
CELTIC CASTILLA CF,103,https://www.celticfc.com,,,Success
Celtic 2023-2024,461,https://www.celticfc.com,,,Success
Mosquito,92,https://www.mosquitofc.com,,,Success
Celina,47,https://www.celina.com,,,Success
Celtic Elche CF,11,https://www.celticfc.com,,,Success
Celtic,249,https://www.celticfc.com,,,Success
Celtic,125,https://www.celticfc.com,,,Success
Celtic,64,https://www.celticfc.com,,,Success
cd35600,60,https://www.cd35600.com,,,Success
"Celtic, High",77,https://www.celticfc.com,,,Success
Celtic FC 07 Premier,40,https://www.celticfc.com,,,Success
Celtic_Mo,21,https://www.celticfc.com,,,Success
Celtic FC,132,https://www.celticfc.com,,,Success
Celtic FC Chicago Soccer Club,144,https://www.celticfc.com,,,Success
Cenla Hoops,99,https://www.cenlahoops.com,,,Success
Celtic,15,https://www.celticfc.com,,,Success
Florida celtic,32,https://www.celticfc.com,,,Success
Celtic ECNL RL,53,https://www.celticfc.com,,,Success
Lightning Cats,53,https://www.lightningcats.com,,,Success
2013 Celtic,115,https://www.celticfc.com,,,Success
Cefn Cribwr,78,https://www.cefncribwr.co.uk,,,Success
CeleBreak,2529,https://www.celebreak.com,,,Success
Celtic Soccer Club,153,https://www.celticfc.com,,,Success
Celtic FC,88,https://www.celticfc.com,,,Success
CASC,71,https://www.casc.com,,,Success
Centaurs,48,https://www.centaurs.co.uk,,,Success
Centennial High School,29,https://www.centennialhighschool.com,,,Success
CBSC,25,https://www.cbsc.com,,,Success
CCSC,108,https://www.ccsc.co.uk,,,Success
Centennial High School,121,https://www.centennialhighschool.com,,,Success
Centennial High School,65,https://www.centennialhighschool.com,,,Success
Centennial High School,143,https://www.centennialhighschool.com,,,Success
CFC,38,https://www.cfc.com,,,Success
Central Coast Football,91,https://www.centralcoastfootball.com,,,Success
Mariners,36,https://www.marinersfc.com,,,Success
Outlaws,17,https://www.outlaws.com,,,Success
Centennial Soccer Club,73,https://www.centennialsoccerclub.com,,,Success
CHHS Girls Soccer,206,https://www.chhsgirlssoccer.com,,,Success
CWS,14,https://www.cws.com,,,Success
Celtiga FC,70,https://www.celtigafc.com,,,Success
Central City Football Club,89,https://www.centralfc.co.uk,,,Success
Condors,43,https://www.condors.co.uk,,,Success
Central,102,https://www.centralfc.co.uk,,,Success
Central Michigan University,61,https://www.centralmichiganuniversity.com,,,Success
Condors,195,https://www.condors.co.uk,,,Success
CCU,17,https://www.ccu.com,,,Success
Central Football Club,30,https://www.centralfc.co.uk,,,Success
CE Sabadell,1208,https://www.cesabadellfc.com,,,Success
Cesky United,193,https://www.cesky.com,,,Success
Classics Elite,551,https://www.classicselite.com,,,Success
CCC Raiders,139,https://www.cccraiders.com,,,Success
CIFC,67,https://www.cifc.com,,,Success
CERRITOS FC,13,https://www.cerritos.com,,,Success
CF CRACKS,171,https://www.cfcracks.com,,,Success
CE.VENDRELL,28,https://www.cevendrell.com,,,Success
CF Cubelles,189,https://www.cfcubelles.com,,,Success
CFC,19,https://www.cfc.com,,,Success
CFC,50,https://www.cfc.com,,,Success
CF Juventud 25 de Septiembre,45,https://www.cfjuventud25deseptiembre.com,,,Success
CFC VEO,10,https://www.cfc.com,,,Success
CFC Rainham,34,https://www.cfcrainham.co.uk,,,Success
CFC United,82,https://www.cfc.com,,,Success
C.F. San Pedro,135,https://www.cfsanpedro.com,,,Success
CFM,12,https://www.cfm.com,,,Success
CF PALAUTORDERA,30,https://www.cfpalautordera.com,,,Success
Centro Allavena,54,https://www.centroallavena.com,,,Success
CF Montreal Academy,597,https://www.cfmontreal.com,,,Success
Chabot,42,https://www.chabot.co.uk,,,Success
CFSC,2044,https://www.cfsc.com,,,Success
CPFC,42,https://www.cpfcfc.com,,,Success
Chalfont St Peter AFC,102,https://www.chalfontstpeterafc.co.uk,,,Success
C.F. Montañesa,45,https://www.cfmontañesa.com,,,Success
Champa,12,https://www.champa.com,,,Success
Wisconsin United,294,https://www.wisconsin.com,,,Success
Chadderton FC,136,https://www.chaddertonfc.co.uk,,,Success
Chamberlain,156,https://www.chamberlain.com,,,Success
Champagnole Rugby,15,https://www.champagnolerugby.com,,,Success
Chaminade,20,https://www.chaminade.com,,,Success
moreland city,122,https://www.moreland.com,,,Success
Challenge,93,https://www.challenge.com,,,Success
Challengers,37,https://www.challengers.co.uk,,,Success
CGA,180,https://www.cga.co.uk,,,Success
Challenge,12,https://www.challenge.com,,,Success
Saints,83,https://www.saints.co.uk,,,Success
Chantilly Forever FC,255,https://www.chantillyforeverfc.com,,,Success
Saints,131,https://www.saints.co.uk,,,Success
CFA,13,https://www.cfa.co.uk,,,Success
Saints,303,https://www.saints.co.uk,,,Success
CFA,42,https://www.cfa.co.uk,,,Success
Challenge,59,https://www.challenge.com,,,Success
CFA,51,https://www.cfa.co.uk,,,Success
CFA,11,https://www.cfa.co.uk,,,Success
CFA,124,https://www.cfa.co.uk,,,Success
Champion,265,https://www.champion.com,,,Success
Champion,16,https://www.champion.com,,,Success
Chaos FC,385,https://www.chaos.com,,,Success
Chaos,472,https://www.chaos.com,,,Success
CF Tordera,64,https://www.cftordera.com,,,Success
Challenge,30,https://www.challenge.com,,,Success
Challenge,26,https://www.challenge.com,,,Success
Charlotte Independence,46,https://www.charlotteindependence.com,,,Success
Chaparral,21,https://www.chaparral.co.uk,,,Success
Chargers,151,https://www.chargers.com,,,Success
Charlotte Eagles,258,https://www.charlotteeagles.com,,,Success
Charles City,35,https://www.charlesfc.com,,,Success
Chargers SC,130,https://www.chargerssc.com,,,Success
Hornchurch FC,62,https://www.hornchurchfc.com,,,Success
2028,22,https://www.2028.com,,,Success
Cccm,12,https://www.cccm.com,,,Success
CSPA,20,https://www.cspa.com,,,Success
CUSC,225,https://www.cusc.com,,,Success
Chatham Town,918,https://www.chatham.com,,,Success
CHCA,71,https://www.chca.co.uk,,,Success
Chatham Town,628,https://www.chatham.com,,,Success
Charlton Athletic FC Academy,130,https://www.charlton.com,,,Success
Chatham Town FC,162,https://www.chatham.com,,,Success
Chars,76,https://www.chars.com,,,Success
Charnock Richard,181,https://www.charnockrichardfc.co.uk,,,Success
United football academy,23,https://www.football.com,,,Success
Chatham Town,42,https://www.chatham.com,,,Success
CHATHAM TOWN,37,https://www.chatham.com,,,Success
Chatham town football club,26,https://www.chatham.com,,,Success
Chelmsford,256,https://www.chelmsford.com,,,Success
Cowboys,58,https://www.cowboys.com,,,Success
Chavez,64,https://www.chavezfc.com,,,Success
Cheltenham Saracens,166,https://www.cheltenhamsaracensfc.co.uk,,,Success
Chattanooga Football Club,20,https://www.chattanooga.com,,,Success
Chattanooga Football Club,204,https://www.chattanooga.com,,,Success
CPSC,843,https://www.cpsc.co.uk,,,Success
Cheadle SMU,60,https://www.cheadlesmufc.co.uk,,,Success
