Club Name,Recordings,Club Identifier,Country,Activity_Score
Chlumecká sportovní,26,chlumecka-sportovni,Unknown,26.0
Choate Rosemary Hall,48,choate-rosemary-hall-0276126e,Unknown,48.0
Chobham RFC,227,chobham-rugby-football-club,England,227.0
Choctaw,60,choctaw-mens-soccer,Unknown,60.0
Us choisy,121,choisy-au-bac,Unknown,121.0
Cholusatsur,23,cholusatsur,United States,23.0
Chopra family,52,chopra-family,Unknown,52.0
Chorley FC,272,chorley-fc,England,272.0
Chorley FC U12,18,chorley-fc-u12s,England,18.0
Chorley Women,116,chorley-women-football-club,Unknown,116.0
CHS,100,chosen-hill-school,Unknown,100.0
Chosen Hoops,86,chosen-hoops,Unknown,86.0
Choulex Football Club,22,choulex-football-club,Unknown,22.0
Saint Benedict,10,chris-d691f01e,Unknown,10.0
Chris,192,shaw,Unknown,192.0
Preston lions,54,chris-87,Unknown,54.0
Chris,13,chris-ef2024d9,Unknown,13.0
chris,32,chris-altruda,Unknown,32.0
⚽️,225,coventry-copsewood-jfc-colts-under-14,Unknown,225.0
CadoganFC,14,chris-cadogan-enterprises-fc,England,14.0
White Family Account,264,dfeeters-kicks-soccer-club-07g-vielma-black,Unknown,264.0
The Ds,78,the-ds,Unknown,78.0
Chris Dyson,55,tigers-rovers,Unknown,55.0
Chris Good,137,chris-good,Unknown,137.0
CGTV,55,branford-girls-basketball,Unknown,55.0
Chris Ignatiou,136,chris-ignatiou,Unknown,136.0
Chris Kehres,10,na-5ecf8930,Unknown,10.0
Chris,64,biddulph-rovers-fc,Unknown,64.0
Markham Irish Canadian Rugby Club,67,chris-li-cheong-man,Ireland,67.0
Chris Morrison,42,chris-morrison,Unknown,42.0
Christ Church Grammar School,19,christ-church-grammar-school-13b16990,Unknown,19.0
CCV Stars,1407,christ-church-of-the-valley,Unknown,1407.0
Christchurch Saxons RFC,43,christchurch-rfc,England,43.0
Christchurch Athletics 1,47,christchurch-athletics-1,Unknown,47.0
Christchurch Athletics 2,63,christchurch-school-athletics,Unknown,63.0
CUFC,23,christchurch-united-fc,England,23.0
Christ College,70,christ-college-brecon-2,Unknown,70.0
Christ Covenant Clubhouse 2,80,christ-covenant-clubhouse-2,Unknown,80.0
Christ Covenant School,178,christ-covenant-school-810bbcb5,Unknown,178.0
Christendom College Rugby,17,christendom-college-rugby,Unknown,17.0
CA Athletics,38,christian-academy-athletics,Unknown,38.0
CAK,74,christian-academy-of-knoxville,Unknown,74.0
Christian Academy of Knoxville,35,christian-academy-of-knoxville-262962d3,Unknown,35.0
Christian AMORENA,164,hernani-rugby-club,Unknown,164.0
Christian Brothers College,61,christian-brothers-college,Unknown,61.0
CBC,41,christian-brothers-college-adelaide,Unknown,41.0
Christian Francois,134,christian-francois,Unknown,134.0
CBK fotball,177,christiania-ballklubb,Unknown,177.0
Christiania Ballklubb,99,christiania-ballklubb-38079362,Unknown,99.0
Christiania Sports Club,155,christiania-sports-club,Unknown,155.0
Krølle,19,christian-kjelstrup-larsen,Unknown,19.0
Christian Life School,274,christian-life-soccer,Unknown,274.0
Christian Saxer,23,christian-saxer,Unknown,23.0
Christians Beste,15,christians-beste,Unknown,15.0
Christiansbjerg IF,150,christiansbjerg-idraetsforening,Unknown,150.0
Blue Demons Women's Soccer,32,christiansburg-high-school-womens-soccer,Unknown,32.0
Christiansburg Soccer Club,184,christiansburg-soccer-club,Unknown,184.0
Christian Simon,12,christian-simon,Unknown,12.0
Christleton new scene,84,christleton-new-scene-football-club,Unknown,84.0
Christopher Lee,28,christopher-lee,Unknown,28.0
Chris,21,christopher-lucas,Unknown,21.0
Christopher McDonald,119,christopher-mcdonald,Unknown,119.0
Dixon Camera,29,king-of-prussia-soccer-club,Unknown,29.0
CSP,201,portage-soccer-club-b5b5b167,Unknown,201.0
AKA Burgenland,59,christoph-morgenbesser,Unknown,59.0
Christos,38,christos,Unknown,38.0
CPA,185,merchant-logo-christ-presbyterian-academy,Unknown,185.0
CCV STARS,43,christs-church-of-the-valley-stars,Unknown,43.0
Christ's Hospital,99,christs-hospital,Unknown,99.0
Christ's School,46,christs-school,Unknown,46.0
Christ the King,28,christ-the-king-86ad38f9,Unknown,28.0
Chris Waterworth,24,chris-waterworth,Unknown,24.0
Chris Watts,27,chris-watts-977a83ad,Unknown,27.0
CPW,33,chris-whalley-teams,Unknown,33.0
Chrysalis Multi Academy Trust,48,chrysalis-multi-academy-trust,Unknown,48.0
CHS,17,chs-bfa9e3fd,Unknown,17.0
CHS Middle School Football,54,chs-football,Unknown,54.0
CHS LAX,176,charleston-elite,Unknown,176.0
Chuckey-Doak High School,15,chuckey-doak-high-school,Unknown,15.0
2011 cvfc,51,chula-vista-fc-6,England,51.0
Chula Vista FC,611,chula-vista-fc,England,611.0
CVFC,139,chula-vista-futbol-club-8,England,139.0
Chula Vista,508,chula-vista-futbol-club-14,Unknown,508.0
CHUO SPORTS ACADEMY U-15,238,chuo-sports-academy,Unknown,238.0
Churcher's Sport,199,churchers-sport,Unknown,199.0
Vikings,37,churchie-vikings-1900b40f,Unknown,37.0
Vikings,10,churchie-vikings,Unknown,10.0
Churchie Vikings,85,churchievikings,Unknown,85.0
Churchill Academy,32,churchill-academy,Unknown,32.0
Churchill Football Netball Club,25,churchill-football-netball-club,Unknown,25.0
Churchland Soccer League,12,churchland-soccer-league-ee03a5f9,Unknown,12.0
Churchland Soccer League,50,churchland-soccer-league,Unknown,50.0
CIYMS,59,church-of-ireland-young-mens-society,Unknown,59.0
Churchville Soccer Club,107,churchville-soccer-club,Unknown,107.0
YGG Glantaf,151,chwaraeon-glantaf,Unknown,151.0
Ciaron Fitzpatrick,40,ciaron-fitzpatrick,Unknown,40.0
CIBAO FC,1338,cibao-fc,England,1338.0
Cibola Boys Soccer,54,cibola-raiders-boys-soccer,Unknown,54.0
Ciclista Lima,219,ciclista-lima-fc,Unknown,219.0
CIC SPORTS,19,cic-sports-73177461,Unknown,19.0
CIDESD - UTAD,31,cidesd-utad,Unknown,31.0
CIELO UNION,32,hosoai-inc,Unknown,32.0
CIEX SPORTS ACADEMY,181,ciex-sports-academy-ec214ab3,Unknown,181.0
Cifa Elite FC,16,cifa-elite-fc,England,16.0
CILIVERGHE CALCIO,186,ciliverghe-calcio,Unknown,186.0
Cill Dara,125,cill-dara-rfc,Unknown,125.0
Sirens/Swerve,12,cincinnati-sirensswerve,Unknown,12.0
Cincinnati United,204,cincinnati-united-18,England,204.0
Cincinnati United,72,cincinnati-united-979d5d1f,England,72.0
CUP,63,cincinnati-united-premier-8,Unknown,63.0
CUP,1593,cincinnati-united-premier,Unknown,1593.0
CUP,27,cincinnati-united-premier-e2d05139,Unknown,27.0
CUP 2010,153,cincinnati-united-premier-9,Unknown,153.0
CUP,137,archbishop-moeller-high-school-2,Unknown,137.0
CUP,46,cincinnati-united-premier-0b8f7da9,Unknown,46.0
Cincinnati United Premier,92,cincinnati-united-premier-4975624c,England,92.0
Cincinnati United Premier (CUP) Black,186,cardinal-pacelli,England,186.0
CUP,21,cincinnati-united-premiere,Unknown,21.0
CUP,148,cincinnati-united-premiere-07b-gold,Unknown,148.0
CUP,140,cincinnati-united-premier-jones,Unknown,140.0
CUP,15,cincinnati-united-soccer-club,Unknown,15.0
Cincinnati United North,557,cincinnati-united-soccer-club-2,England,557.0
CUSE,278,cincinnati-united-southeast,Unknown,278.0
"Cincinnati West Soccer Club, Inc.",895,cincinnati-west-soccer-club,Unknown,895.0
Cincinnati West Soccer Club,154,cincinnati-west-soccer-club-7003d0e5,Unknown,154.0
Cincy Galaxy,52,cincy-galaxy-soccer-club,Unknown,52.0
Cincy SC,112,cincy-sc,Unknown,112.0
cinderford town afc,51,cinderford-town-2,England,51.0
Cinderford Town LFC,32,cinderford-town-lfc,England,32.0
CIOS,30,cios-heerenveen-leeuwarden,Unknown,30.0
Cipriani soccer academy,38,cipriani-soccer-academy,Unknown,38.0
Circle City Futbol Club,69,fc-pride-19ebce91,England,69.0
Circle City FC,93,circle-city-futbol-club-2,England,93.0
C.S. TREVIGLIESE A.S.D.,55,circolo-sportivo-trevigliese-asd,Unknown,55.0
CRFC,55,jobbl,England,55.0
The Centurions,107,cirencester-town-football-club,Unknown,107.0
Cirencester Town Under 16s,15,cirencester-town-under-16s,England,15.0
Cisco College,87,cisco-college,Unknown,87.0
Cisnado-Davis Club,161,cisnado-davis-club,Unknown,161.0
Cisse M,244,cisse-mamoudou,Unknown,244.0
UQAM (DA1058892),73,citadins-de-luqam-2f380c8f,Unknown,73.0
Cities RLFC,11,queensland-country-meats,England,11.0
Citizen,39,citizen-women-football-club,Unknown,39.0
Cvhs boys soccer,17,citrus-valley-high-school,Unknown,17.0
CITTADELLA VIS MODENA ASD,22,cittadella-vis-modena-asd,Unknown,22.0
Città di Albino Giovanile,68,albinogandino,Unknown,68.0
Città di Teramo 1913,44,1family-sport-di-de-baptistis-romolo,Unknown,44.0
Citta Solare,45,citta-solare,Unknown,45.0
CiTY,21,city-b43b00f6,England,21.0
CITY Academy,23,agencija-h2,England,23.0
City Brothers FC,35,city-brothers-fc,England,35.0
City Church Manchester FC,24,city-church-manchester-fc,England,24.0
CCSF m soccer,76,city-college-of-san-francisco-m-soccer,Unknown,76.0
City College Plymouth,59,city-college-plymouth,England,59.0
Reedbut Group Limited,53,reedbut-group-limited,Unknown,53.0
City FC,303,qpcc-football-academy,England,303.0
CITY FC,229,city-fc-d3f60c04,England,229.0
City Football Academy,707,city-football-academy,England,707.0
CityFC,100,city-football-club-41d9436a,England,100.0
City in the Community,10,city-in-the-community-69107b3e,England,10.0
City (JS),545,carlsbad-2,England,545.0
City Ladies FC,19,city-ladies-football-club,England,19.0
City of Armagh Rugby Club,26,city-of-armagh-rugby-club-44e7ad13,England,26.0
COBHC,48,city-of-bath-hockey-club,Unknown,48.0
City of Edinburgh Basketball,111,city-of-edinburgh-basketball-d8912ab1,Scotland,111.0
City of Glasgow College,57,city-of-glasgow-college,Scotland,57.0
COH H-Town Soccer Academy,37,city-of-houston-h-town-soccer-academy,England,37.0
COLBC,158,city-of-leeds-basketball-club,Unknown,158.0
City Of London,18,city-of-london,England,18.0
CoLA HG,38,city-of-london-academy-highbury-grove,Unknown,38.0
Freemen's,88,city-of-london-freemens-school-2,Unknown,88.0
City of London School,423,city-of-london-school,England,423.0
Peterborough,66,city-of-peterborough-hc,Unknown,66.0
City of Stoke FC,14,city-of-stoke-football-club-27d3e7ae,England,14.0
City of Stoke-on-Trent Sixth Form College,47,city-of-stoke-on-trent-sixth-form-college-14a36abb,England,47.0
City of York HC,95,city-of-york-hockey-club-2,England,95.0
City Pirates,11,city-pirates-a583c81b,England,11.0
City Pirates,149,city-pirates-c997a5f4,England,149.0
Cityroos,27,aydogan-football-management,England,27.0
citysc,155,sdsc-1ab2fc10,England,155.0
City SC,1068,city-sc,England,1068.0
City SC,24,city-sc-a4d41449,England,24.0
Carlsbad 2008 Thierry Bouchereau,63,carlsbad,Unknown,63.0
City SC,23,city-sc-717271b0,England,23.0
CITY SC,24,city-sc-temecula-ed5cb634,England,24.0
City SC -  2012,50,city-sc-dowd-2012,England,50.0
City sc,27,city-sc-carlsbad-25287570,England,27.0
City Carlsbad,51,city-sc-carlsbad-7b0c07d0,England,51.0
City SC Carlsbad,116,city-sc-carlsbad-5036cdb6,England,116.0
City SC Carlsbad,19,city-sc-carlsbad-266575fe,England,19.0
City SC,30,city-sc-chula-vista,England,30.0
City SC,50,city-sc-le-b2013,England,50.0
City SC Metro BK,29,scott-horne,England,29.0
City SC San Marcos,28,city-sc-san-marcos-b818238a,England,28.0
City SC San Marcos,78,city-sc-san-marcos-271e4ff2,England,78.0
City SC San Marcos,264,city-sc-san-marcos,England,264.0
CitySC San Marcos,168,citysc-san-marcos,England,168.0
G2006 Academy,43,city-sc-san-marcos-g2006-academy,Unknown,43.0
City SC Southwest,150,city-sc-menifee-valley,England,150.0
City SC Tem EA2 B12,21,city-sc-temecula-744b6f47,England,21.0
City SC Temecula,92,city-sc-temecula-36b7b3ef,England,92.0
City SC,100,city-sc-temecula-3789f1ae,England,100.0
City SC Temecula CITY SC LE B11 Premier,52,city-sc-temecula-city-sc-le-b11-premier,England,52.0
City SC Utah,962,utah-soccer-alliance-6,England,962.0
City SC Utah E64 08b PR,13,michael-joseph-wilson,England,13.0
City SC Utah ACD,19,city-sc-utah-premier-08b-acd,England,19.0
City SC UT Premier 13G - FV,24,city-sc-utah-premier-13g-fv,England,24.0
City Select Youth Academy,64,elite-development-fc,England,64.0
City SC Lake Elsinore,82,city-soccer-club-lake-elsinore-c35f8614,England,82.0
City SC,12,city-soccer-club-san-diego-4,England,12.0
City Soccer Programs,18,fc-veo-zimmer,England,18.0
City Sports Academy,92,city-sports-school-7fcce95e,England,92.0
CIUDAD DE GRANADA FF,52,ud-maracena,Unknown,52.0
CIU FC Central Illinois,10,fcci,England,10.0
Central Illinois United,94,peoria-fc-united-2010-navy,England,94.0
CSS,116,civil-service-strollers-u20s,Unknown,116.0
Civitanovese Calcio SSD Arl,13,gruppo-paolucci-srl-donazione,Unknown,13.0
CJ Carbone,110,cj-carbone,Unknown,110.0
CJL,35,clifton-stallions-and-psa,Unknown,35.0
CJ Sports Agency AB,13,cj-sports-agency-ab,Unknown,13.0
CKEFA Media House,40,ckefa-media-house-157cc877,Unknown,40.0
CK Fam,117,tsf-academy-53d29920,Unknown,117.0
CK FC,39,kochat-fc,England,39.0
FCHS - CK,76,c-krushansky,England,76.0
Clach,108,clachnacuddin-football-club,Unknown,108.0
Clach SYFA,42,clach-syfa,Unknown,42.0
Clackamas United Soccer Club,194,clackamas-united-soccer-club-3,England,194.0
Clackamas United Soccer Club 4444,101,clackamas-united-soccer-club-9d4665a5,England,101.0
Clackamas Youth Football,15,clackamas-youth-football,Unknown,15.0
Clairac XIII,31,clairac-xiii,Unknown,31.0
Claires Court Senior Boys,155,claires-court-school,Unknown,155.0
Clamart Rugby 92,182,clamart-rugby-92,Unknown,182.0
Clanfield,116,clanfield,Unknown,116.0
Clanfield,250,john-mclaughlin,Unknown,250.0
CLanham,18,clanham,Unknown,18.0
Clans,55,clan-na-gael-4896ddf1,Unknown,55.0
Clans,25,clan-na-gael,Unknown,25.0
Clanna Gael Fontenoy GAA,54,clanna-gael-fontenoy-gaa-club,Unknown,54.0
Clann na Banna CLG,27,clann-na-banna-clg,Unknown,27.0
Clann NaGael,93,clann-na-gael,Unknown,93.0
Clann na nGael GAA Club,52,clann-na-ngael-gaa-club,Unknown,52.0
Clanny85fc,151,clanny85fc,England,151.0
Clanwilliam,22,clanwilliam-fc-31f44e9c,Unknown,22.0
Clapham,57,clapham-lacrosse-club,Unknown,57.0
The Rovers,47,clapham-rovers-fc,England,47.0
Clapham Ultimate,238,clapham-ultimate,Unknown,238.0
Clapton CFC,119,clapton-cfc,England,119.0
Clapton CFC Youth,46,clapton-community-youth,England,46.0
Clapton FC,46,clapton-football-club,England,46.0
Clara GAA Club,19,clara-gaa-club-038c4adf,Unknown,19.0
Claregalway GAA,134,claregalway-gaa,Ireland,134.0
Claremont Colleges Rugby,18,claremont-colleges-rugby,Unknown,18.0
Claremont Fan Court School,134,claremont-fan-court-school,Unknown,134.0
CFA,222,claremont-football-academy,Unknown,222.0
Claremont,142,claremont-high-school,Unknown,142.0
CMS Men's Soccer,94,claremont-mudd-scripps-mens-soccer,Unknown,94.0
Claremont,114,claremont-school,Unknown,114.0
Claremont Secondary School,30,claremont-secondary-school,Unknown,30.0
Claremont Stadium,52,claremont-stadium,Unknown,52.0
claremont stars,13,claremont-stars-24649d21,Unknown,13.0
Stars,115,claremont-stars-b2010-black,Unknown,115.0
Claremont Stars,71,claremont-stars-13a0f37f,Unknown,71.0
Claremont Stars,33,claremont-stars-d73144ef,Unknown,33.0
Claremont Stars,24,claremont-stars-98f55e5e,Unknown,24.0
Claremont Stars,53,claremont-stars-ffc945cf,Unknown,53.0
Claremont Stars Boys 2011B,25,claremont-stars-boys-2011b,Unknown,25.0
Claremont Stars G2014 Black,29,claremont-stars-a502f74d,Unknown,29.0
Claremont Women's Rugby,21,claremont-womens-rugby,Unknown,21.0
Claremorris,31,claremorris-afc-cd6164bd,Unknown,31.0
Claremorris GAA,127,claremorris-gaa,Unknown,127.0
Clarence Soccer Club,789,clarence-soccer-club,Unknown,789.0
Clarence Zebras,124,clarence-zebras-football-club,Unknown,124.0
Clarendon FC,197,clarendon-fc,England,197.0
Clarendon Football Development,64,clarendon-football-development,Unknown,64.0
Clare Schoolboys/Girls,17,clare-schoolboysgirls,Unknown,17.0
Clark Clan,57,clark-clan,Unknown,57.0
Clark Drive ladies,65,clark-drive-ladies,Unknown,65.0
Clarke University,152,clarke-university,Unknown,152.0
Clarksfield & Glodwick Football Club,25,cg-football-club,Unknown,25.0
Clark Soccer,185,clark-soccer-club,Unknown,185.0
Clarkson Comets SC,33,clarkson-sheridan-club,Unknown,33.0
Clarkson Women’s Soccer,77,clarkson-golden-knights,Unknown,77.0
Clarkson University,56,clarkson-university-mens-soccer,Unknown,56.0
Clarkston-Girls,57,clarkston-high-school-girls-varsity,Unknown,57.0
Clarkstown Soccer Club,192,clarkstown-soccer-club,England,192.0
Clarksville High Girls Soccer,19,clarksville-high-school-girls-soccer,Unknown,19.0
Clarksville Soccer Club,246,clarksville-soccer-club-2,Unknown,246.0
CYL,43,clark-youth-lacrosse,Unknown,43.0
Classical School of Wichita,64,classical-school-of-wichita-1c995836,Unknown,64.0
Classic Eagles Grasshoppers 2016,62,classic-eagles-grasshoppers-2016,Unknown,62.0
Thunder,86,classic-eagles-thunder,Unknown,86.0
Classic FC,121,classic-futbol-club,England,121.0
Classics,16,classics-6e2b7a3d,Unknown,16.0
Classics Eagles,205,classics-eagles-rangers,Unknown,205.0
TOCA Classics Eagles,387,barca-academy-columbus,Unknown,387.0
Classics Eagles Crazy Kickers,34,classics-eagles-grasshoppers-crazy-kicker-4993aa8b,Unknown,34.0
Classics Eagles Grasshoppers 14/15,176,classics-eagles-grasshoppers-crazy-kickers,Unknown,176.0
CE2010NL,59,classics-elite-c49e87cd,Unknown,59.0
CE,10,classics-elite,Unknown,10.0
Classics Elite Soccer Academy,39,classics-elite-soccer-academy-46a91a7a,Unknown,39.0
Classics Elite,119,mabry-ec-williams,Unknown,119.0
Claudelands Rovers,105,claudelands-rovers-sports-club-incorporated,England,105.0
Claus,141,claus-caspersen,Unknown,141.0
Claus Caspersen VEO Cam 3,34,claus-caspersen-veo-cam-3,Unknown,34.0
Claverdon FC,94,claverdon-football-club,England,94.0
Claverdon RFC,49,claverdon-rugby-football-club,England,49.0
Clay Brow FC,30,clay-brow-fc-246441ed,England,30.0
Clay Cross Town Fc,139,shirebrook-town-fc,England,139.0
Claydon FC,11,claydon-fc-1d745f44,England,11.0
Clayesmore,121,clayesmore,Unknown,121.0
Clayesmore Girls Sport,27,clayesmore-girls-sport,Unknown,27.0
Claygate Royals Hounds,14,claygate-royals-80bdcded,Unknown,14.0
Clayton Rugby,149,clayton-youth-rugby-club,Unknown,149.0
CLCF Soccer,68,clcf-soccer,Unknown,68.0
CLC Sports,292,stn-north-penn-7410b79c,Unknown,292.0
Clear Falls High School,59,clear-falls-high-school,Unknown,59.0
Clearview Field Hockey,121,clearview-field-hockey,Unknown,121.0
Clearwater Chargers,71,clearwater-chargers-7,Unknown,71.0
Clearwater Chargers,30,clearwater-chargers-933a3a1e,Unknown,30.0
Clearwater Chargers 2011G Premier,149,florida-celtic,Unknown,149.0
Clearwater Chargers SC,26,clearwater-chargers-sc-f66306e4,Unknown,26.0
Clearwater Chargers Soccer Club,166,clearwater-chargers-soccer-club-1,Unknown,166.0
CLW Chargers SC G08 ECNLR,16,clearwater-chargers-soccer-club-girls-08-ecnlr,Unknown,16.0
Cleator Moor Celtic,60,cleator-moor-celtic-b2bda8ce,Unknown,60.0
Cleckheaton Rugby Club,95,cleckheaton-rugby-club,Unknown,95.0
C. LEE 2007 BOYS,208,c-lee-2007-boys,Unknown,208.0
Cle Elum-Roslyn High School,109,cle-elum-roslyn-high-school,Unknown,109.0
Cle Elum-Roslyn Warriors,42,cle-elum-roslyn-warriors-05e909ab,Unknown,42.0
Cleethorpes Town FC,112,cleethorpes-town-football-club,England,112.0
Cleeve School,112,cleeve-school,Unknown,112.0
Clements High Men's Soccer,60,clements-high-mens-soccer,Unknown,60.0
CASA,50,clemson-anderson-soccer-alliance-0efb887c,Unknown,50.0
Clemson Tigers Men's Rugby,11,clemson-university-mens-rugby,Unknown,11.0
Clenchwarton Youth Football Club,195,clenchwarton-youth-football-club,Unknown,195.0
Clermont Foot 63,171,clermont-foot-63-daf5d5f2,Unknown,171.0
Clermont Foot 63,217,clermont-foot-63-b4b50b23,Unknown,217.0
Clermont FC,52,clermont-football-club,England,52.0
CRFC,84,clevedon-rugby-club,England,84.0
clevedon school,20,clevedon-school-b2c215bd,Unknown,20.0
Clevedon Town,302,clevedon-town-football-club-3,England,302.0
Videos,82,cleveland-cobras,Unknown,82.0
Cleveland fc,14,cleveland-fc,England,14.0
Force,234,cuyahoga-valley-soccer-academy-2,Unknown,234.0
Force,81,cleveland-force-soccer-club-96389c18,Unknown,81.0
Cleveland Girls Varsity,11,cleveland-girls-varsity,Unknown,11.0
Tiger Nation Girls Soccer,91,cleveland-heights-high-school-girl-soccer-program,Unknown,91.0
